id,segment,age,annual_inc,gender_cd,cntry_domi,job_desc,has_home_loan,has_cc,marital_sts
100523**,A,48,46734,M,Y,Doctor,0,1,Married
100524**,D,39,3166,M,Y,IT,0,1,Div
100525**,D,57,3213,M,W,HR,0,1,Married
100526**,C,29,8805,F,W,IT,0,1,Single
100527**,D,32,3025,M,W,Engineer,0,1,Single
100528**,E,54,0,M,W,Unemployed,0,0,Div
100529**,C,20,13565,M,W,HR,0,1,Married
100530**,D,51,3190,M,Y,Business owner,0,1,Married
100531**,D,18,0,M,W,Business owner,0,0,Single
100532**,D,6,0,M,Y,Student,0,0,Single
100533**,D,43,2798,M,W,Teacher,0,0,Married
100534**,C,6,0,F,W,Student,0,0,Single
100535**,C,16,0,F,W,Student,0,0,Single
100536**,D,54,2626,M,W,HR,0,0,Married
100537**,C,23,10489,M,W,HR,0,1,Married
100538**,C,28,8495,M,W,Doctor,1,1,Married
100539**,C,28,7120,M,W,Accountant,0,1,Married
100540**,C,21,8486,M,W,HR,0,1,Married
100541**,D,28,3616,F,Y,Engineer,0,1,Div
100542**,E,65,0,M,W,Unemployed,0,0,Single
100543**,E,49,0,M,Y,Unemployed,0,0,Married
100544**,D,41,3386,F,W,IT,0,1,Married
100545**,B,44,12362,M,Z,IT,0,1,Single
100546**,B,33,16336,F,X,Business owner,0,1,Married
100547**,D,32,3419,M,W,Marketing,1,1,Div
100548**,C,51,6919,F,W,HR,0,1,Married
100549**,C,8,0,M,W,Student,0,0,Single
100550**,D,33,3833,F,Y,Teacher,0,1,Single
100551**,C,24,9267,M,Y,HR,0,1,Married
100552**,C,32,7675,F,Y,Accountant,1,1,Married
100553**,C,33,7311,M,W,Teacher,0,1,Div
100554**,C,27,7155,M,W,Marketing,0,0,Married
100555**,C,32,10928,F,W,Lawyer,1,1,Div
100556**,D,34,4736,M,W,Accountant,1,1,Married
100557**,B,53,19101,F,W,Doctor,0,1,Married
100558**,D,43,3116,M,W,Business owner,1,1,Married
100559**,C,28,16717,M,Y,Business owner,0,1,Single
100560**,D,45,7385,M,W,Engineer,0,1,Married
100561**,E,80,0,M,W,Retired,0,0,Married
100562**,E,58,0,F,Y,Home maker,0,0,Single
100563**,A,54,34095,M,Y,Business owner,0,1,Married
100564**,D,65,3694,F,W,Business owner,0,1,Married
100565**,D,48,4859,M,W,Marketing,1,1,Div
100566**,D,45,3522,F,Y,Business owner,0,1,Single
100567**,D,30,2681,M,W,HR,0,0,Single
100568**,D,36,2382,F,W,Engineer,1,0,Married
100569**,E,58,0,M,W,Unemployed,0,0,Married
100570**,C,3,0,M,W,Student,0,0,Single
100571**,E,72,0,F,W,Home maker,0,0,Married
100572**,C,20,6666,F,W,Accountant,0,1,Married
100573**,D,29,2672,M,W,IT,0,0,Single
100574**,E,82,0,M,Y,Retired,0,0,Single
100575**,D,50,2358,M,W,Teacher,0,0,Married
100576**,B,45,17864,F,Y,Accountant,0,1,Married
100577**,C,21,11309,M,W,HR,0,1,Div
100578**,C,22,8878,F,W,Teacher,0,1,Married
100579**,D,37,2100,F,W,Accountant,1,0,Single
100580**,B,41,15565,M,Y,Business owner,0,1,Married
100581**,D,44,2566,M,Y,Business owner,0,0,Married
100582**,E,27,0,F,W,Home maker,0,0,Single
100583**,D,34,4772,M,W,Marketing,0,1,Married
100584**,C,16,0,F,W,Student,0,0,Single
100585**,D,54,2691,F,W,Teacher,1,0,Married
100586**,C,39,6480,M,W,Business owner,0,1,Married
100587**,C,56,12506,F,W,Business owner,0,1,Div
100588**,C,38,8141,M,Y,Teacher,0,1,Married
100589**,B,59,19010,F,W,Doctor,0,1,Single
100590**,D,41,2611,F,W,Accountant,0,0,Married
100591**,C,33,8093,M,W,Marketing,0,0,Div
100592**,D,41,3173,F,Y,IT,0,1,Married
100593**,C,34,9393,M,W,HR,0,1,Married
100594**,B,70,11404,F,W,Engineer,1,1,Married
100595**,B,47,16735,M,W,Business owner,0,1,Single
100596**,B,34,14070,M,W,Accountant,1,1,Married
100597**,C,22,6092,F,Y,HR,0,1,Married
100598**,D,14,0,F,Y,Student,0,0,Single
100599**,C,33,9269,F,W,Engineer,0,1,Div
100600**,D,26,2951,F,W,Teacher,1,0,Married
100601**,C,16,0,M,W,Student,0,0,Single
100602**,D,36,3771,F,Y,HR,0,1,Div
100603**,C,14,0,M,W,Student,0,0,Single
100604**,C,17,0,F,Y,Student,0,0,Single
100605**,C,43,9922,M,W,Doctor,0,1,Married
100606**,E,52,0,M,W,Unemployed,0,0,Married
100607**,E,36,0,M,W,Unemployed,0,0,Single
100608**,B,40,17666,F,Z,Lawyer,0,1,Married
100609**,D,50,2524,F,Y,Engineer,0,0,Div
100610**,D,22,2568,F,W,HR,0,0,Married
100611**,D,26,3558,M,Y,Accountant,0,1,Married
100612**,C,31,7475,F,W,HR,0,1,Div
100613**,D,55,4761,F,W,Business owner,1,1,Div
100614**,C,28,10585,M,Y,Lawyer,0,1,Single
100615**,D,50,5008,M,W,Marketing,0,1,Single
100616**,C,42,8262,F,W,Accountant,0,1,Single
100617**,D,34,3158,F,Y,HR,0,1,Married
100618**,B,50,10403,M,W,Business owner,0,1,Married
100619**,E,69,0,F,Y,Unemployed,0,0,Married
100620**,C,15,0,F,W,Student,0,0,Single
100621**,C,21,8667,F,W,Business owner,0,1,Married
100622**,C,30,8381,M,W,Doctor,0,1,Married
100623**,C,27,9539,M,Y,Accountant,1,1,Married
100624**,D,15,0,M,Y,Student,0,0,Single
100625**,C,37,9310,M,W,Lawyer,0,1,Married
100626**,E,39,0,F,W,Unemployed,0,0,Div
100627**,D,17,0,F,Y,Student,0,0,Single
100628**,D,33,3750,F,W,IT,0,1,Married
100629**,D,57,4545,M,Y,Doctor,0,1,Married
100630**,D,54,3279,M,W,Doctor,0,1,Single
100631**,C,35,8053,F,Y,IT,0,1,Married
100632**,E,40,0,M,W,Unemployed,0,0,Single
100633**,D,42,2705,M,W,Business owner,0,0,Single
100634**,A,59,30036,F,Q,Business owner,0,1,Married
100635**,C,56,7591,F,W,Business owner,0,1,Married
100636**,E,5,0,M,W,Student,0,0,Single
100637**,C,20,9379,M,W,Accountant,0,1,Married
100638**,C,28,8863,F,W,Teacher,1,1,Married
100639**,E,14,0,F,W,Student,0,0,Single
100640**,C,25,8493,F,W,Teacher,0,1,Div
100641**,D,33,2350,M,W,Business owner,0,0,Single
100642**,C,13,0,F,W,Student,0,0,Single
100643**,A,61,27184,F,Q,IT,1,1,Married
100644**,E,47,0,F,Y,Unemployed,0,0,Married
100645**,D,41,3157,M,W,IT,0,1,Single
100646**,C,15,0,F,Y,Student,0,0,Single
100647**,D,39,2449,M,W,Marketing,0,0,Married
100648**,C,38,5935,F,W,HR,1,1,Div
100649**,C,31,16646,M,W,Engineer,0,1,Div
100650**,D,10,0,M,W,Student,0,0,Single
100651**,D,37,2881,F,W,Engineer,0,0,Married
100652**,C,38,10930,F,W,Business owner,0,1,Div
100653**,C,22,8868,M,Y,Engineer,0,1,Married
100654**,B,43,22861,M,W,Business owner,1,1,Married
100655**,C,12,0,M,Y,Student,0,0,Single
100656**,B,41,16367,F,Y,Accountant,0,1,Married
100657**,D,49,3011,M,W,IT,0,1,Div
100658**,C,9,0,M,Y,Student,0,0,Single
100659**,C,26,9390,M,W,Business owner,0,1,Single
100660**,D,50,3563,F,W,HR,0,1,Single
100661**,E,84,0,F,W,Retired,0,0,Single
100662**,D,40,3098,F,W,Marketing,0,1,Married
100663**,C,37,11675,M,W,Accountant,0,1,Married
100664**,C,9,0,F,Y,Student,0,0,Single
100665**,D,27,2107,M,Y,Teacher,0,0,Married
100666**,D,45,3574,M,W,Business owner,0,1,Married
100667**,C,29,6689,F,Y,Marketing,0,1,Married
100668**,E,60,0,F,W,Unemployed,0,0,Single
100669**,D,20,3004,M,W,Business owner,0,1,Div
100670**,B,52,12070,M,Z,Business owner,0,1,Married
100671**,C,17,0,M,W,Student,0,0,Single
100672**,D,17,0,F,W,Student,0,0,Single
100673**,B,30,10436,F,W,Lawyer,0,1,Married
100674**,C,28,16077,F,W,IT,0,1,Single
100675**,B,74,16063,M,W,Retired,1,1,Single
100676**,E,69,0,F,W,Home maker,0,0,Single
100677**,B,44,12102,F,W,Doctor,1,1,Div
100678**,C,34,12237,M,W,Lawyer,0,1,Married
100679**,E,60,0,M,W,Unemployed,0,0,Married
100680**,C,16,0,M,W,Student,0,0,Single
100681**,D,50,2316,M,W,Engineer,0,0,Single
100682**,C,38,11983,M,Y,Lawyer,0,1,Single
100683**,B,54,16350,M,W,Doctor,0,0,Married
100684**,C,23,8432,M,Y,IT,0,1,Single
100685**,C,20,8267,M,W,HR,0,1,Married
100686**,D,7,0,M,Y,Student,0,0,Single
100687**,D,7,0,F,Y,Student,0,0,Single
100688**,D,50,4559,M,Y,Lawyer,0,1,Div
100689**,E,53,0,M,W,Unemployed,0,0,Married
100690**,B,52,16349,F,W,Lawyer,0,1,Div
100691**,D,13,0,M,W,Student,0,0,Single
100692**,C,18,0,F,W,HR,0,0,Single
100693**,A,49,30298,F,W,Accountant,0,1,Married
100694**,D,38,4353,M,Y,Teacher,1,1,Married
100695**,C,30,17672,M,W,Business owner,0,1,Married
100696**,C,23,11743,F,W,Accountant,0,0,Married
100697**,C,18,0,M,W,Marketing,0,0,Single
100698**,D,32,3389,F,Y,HR,0,1,Married
100699**,B,43,14348,F,W,Lawyer,0,1,Married
100700**,C,39,7907,M,W,Business owner,0,1,Married
100701**,C,23,9016,F,W,Business owner,0,1,Div
100702**,C,42,6672,F,Y,HR,0,0,Married
100703**,E,52,0,M,Y,Unemployed,0,0,Married
100704**,C,25,6016,M,W,IT,1,1,Married
100705**,D,44,4997,M,W,Teacher,0,1,Married
100706**,D,74,2908,M,W,Retired,0,0,Single
100707**,C,30,7590,F,W,Teacher,0,1,Married
100708**,C,42,8532,M,Y,Accountant,0,0,Single
100709**,C,39,11661,F,Y,Lawyer,0,1,Married
100710**,A,57,22918,M,X,Business owner,0,1,Married
100711**,B,28,13857,F,Z,Accountant,1,1,Married
100712**,C,25,10679,M,W,HR,1,1,Married
100713**,E,97,0,F,W,Retired,0,0,Div
100714**,C,20,14292,F,W,HR,0,0,Married
100715**,D,40,4507,M,W,Business owner,0,1,Single
100716**,E,66,0,F,W,Unemployed,0,0,Div
100717**,A,54,25416,M,Z,Engineer,1,1,Single
100718**,D,46,2629,F,W,IT,0,0,Single
100719**,D,9,0,F,Y,Student,0,0,Single
100720**,D,7,0,F,W,Student,0,0,Single
100721**,C,22,14978,F,W,IT,0,1,Div
100722**,E,48,0,M,W,Unemployed,0,0,Married
100723**,D,53,2393,M,Y,Engineer,0,0,Single
100724**,A,57,53901,M,W,Engineer,1,1,Single
100725**,E,55,0,M,Y,Unemployed,0,0,Single
100726**,B,54,11075,F,W,Accountant,1,0,Div
100727**,D,48,3921,M,W,Engineer,0,1,Single
100728**,A,52,36370,M,Z,Business owner,1,1,Single
100729**,C,27,18751,F,W,Doctor,1,1,Married
100730**,D,4,0,F,Y,Student,0,0,Single
100731**,C,19,0,M,W,Unemployed,0,0,Single
100732**,D,39,2445,F,Y,IT,0,0,Married
100733**,C,31,10354,M,Y,Business owner,1,1,Married
100734**,C,47,7406,F,Y,Teacher,1,1,Married
100735**,C,13,0,M,W,Student,0,0,Single
100736**,C,21,7055,F,Y,Teacher,0,1,Married
100737**,C,27,11121,F,Y,Engineer,1,1,Married
100738**,E,72,0,F,W,Unemployed,0,0,Div
100739**,C,30,7806,M,Y,Accountant,0,1,Married
100740**,E,45,0,M,W,Unemployed,0,0,Married
100741**,D,36,3080,F,W,HR,0,1,Married
100742**,B,51,10686,M,W,IT,1,1,Married
100743**,A,58,20828,M,X,Engineer,0,1,Div
100744**,C,46,6181,M,Y,HR,0,1,Married
100745**,D,16,0,F,Y,Student,0,0,Single
100746**,D,27,3598,M,W,Teacher,0,1,Married
100747**,B,60,15684,M,Z,Business owner,0,1,Married
100748**,C,37,8086,M,W,Business owner,0,1,Div
100749**,C,40,8132,M,W,Teacher,0,1,Married
100750**,C,28,8295,M,W,Accountant,0,1,Married
100751**,B,55,22573,F,X,Lawyer,0,0,Married
100752**,D,61,2527,M,W,Teacher,0,0,Div
100753**,C,37,7618,M,Y,Lawyer,1,1,Div
100754**,D,58,3119,F,W,IT,0,1,Single
100755**,C,23,11277,F,W,Engineer,0,1,Married
100756**,B,53,12084,F,W,Business owner,0,1,Married
100757**,E,96,0,F,Y,Retired,0,0,Single
100758**,D,58,2888,M,Y,Lawyer,0,0,Single
100759**,D,19,0,F,W,Unemployed,0,0,Single
100760**,B,52,40352,M,W,IT,0,1,Single
100761**,B,39,13486,F,Z,IT,0,1,Married
100762**,C,26,9775,F,W,HR,0,1,Married
100763**,D,30,2170,M,W,HR,0,0,Div
100764**,D,39,2339,F,Y,Accountant,0,0,Married
100765**,A,49,40864,F,Z,Lawyer,0,1,Married
100766**,B,69,25774,M,X,IT,0,1,Married
100767**,C,17,0,F,W,Student,0,0,Single
100768**,D,65,4460,M,W,Business owner,1,1,Div
100769**,C,38,15070,F,W,Business owner,0,1,Married
100770**,C,28,8431,F,W,HR,0,1,Married
100771**,C,29,7143,F,W,HR,0,1,Married
100772**,D,24,3105,F,W,Business owner,0,1,Div
100773**,C,37,8252,M,Y,IT,1,1,Married
100774**,E,91,0,M,W,Retired,0,0,Single
100775**,C,39,9364,M,W,Business owner,0,1,Single
100776**,B,54,15921,M,W,Accountant,1,1,Married
100777**,D,4,0,M,W,Student,0,0,Single
100778**,E,54,0,F,W,Home maker,0,0,Div
100779**,C,37,6887,M,Y,Accountant,1,1,Married
100780**,C,27,5636,M,W,Engineer,0,1,Div
100781**,D,55,3423,F,W,Business owner,1,1,Single
100782**,B,49,12132,M,Y,Lawyer,0,1,Married
100783**,D,31,2576,F,W,Engineer,1,0,Div
100784**,D,85,3314,F,Y,Retired,0,1,Single
100785**,E,41,0,F,W,Home maker,0,0,Single
100786**,D,50,3925,M,W,Marketing,1,1,Single
100787**,C,34,9491,M,W,IT,0,1,Married
100788**,C,33,9505,M,Y,Lawyer,1,1,Married
100789**,D,54,2122,F,W,HR,0,0,Single
100790**,E,41,0,M,Y,Unemployed,0,0,Married
100791**,D,82,2483,F,W,Retired,0,0,Div
100792**,E,45,0,F,W,Unemployed,0,0,Single
100793**,D,68,3792,M,W,Teacher,0,1,Single
100794**,D,7,0,F,W,Student,0,0,Single
100795**,E,24,0,M,Y,Unemployed,0,0,Div
100796**,A,57,29022,M,Z,Engineer,1,1,Married
100797**,B,52,16423,M,W,Doctor,0,1,Married
100798**,D,94,3954,M,W,Retired,0,1,Single
100799**,B,61,17474,M,W,Engineer,0,1,Married
100800**,C,28,16393,M,W,Business owner,0,1,Div
100801**,D,46,3511,F,W,Teacher,0,1,Married
100802**,D,23,2969,M,W,Engineer,0,0,Div
100803**,C,3,0,M,W,Student,0,0,Single
100804**,D,58,2763,M,W,Business owner,0,0,Div
100805**,C,20,6607,F,W,HR,0,1,Div
100806**,D,91,3347,F,W,Retired,0,1,Div
100807**,D,65,2959,F,Y,IT,0,0,Single
100808**,D,42,3929,F,W,Teacher,0,1,Married
100809**,C,35,13901,M,W,Business owner,1,1,Married
100810**,E,84,0,F,W,Retired,0,0,Married
100811**,A,56,22577,M,Y,Business owner,0,1,Div
100812**,D,25,2912,M,W,Marketing,0,0,Married
100813**,D,51,2468,M,W,HR,0,0,Single
100814**,C,34,10367,M,W,Business owner,0,1,Married
100815**,C,15,0,M,Y,Student,0,0,Single
100816**,C,28,11355,F,W,Accountant,0,1,Married
100817**,C,32,9167,F,W,Accountant,0,1,Married
100818**,C,26,10316,M,W,Accountant,1,1,Married
100819**,C,30,9517,F,W,HR,1,1,Married
100820**,A,59,34128,F,Y,Lawyer,0,1,Married
100821**,D,10,0,F,W,Student,0,0,Single
100822**,C,17,0,F,W,Student,0,0,Single
100823**,C,17,0,M,Y,Student,0,0,Single
100824**,D,46,3089,M,Y,IT,1,1,Single
100825**,C,30,8635,M,W,HR,0,0,Married
100826**,D,14,0,F,W,Student,0,0,Single
100827**,E,46,0,F,W,Home maker,0,0,Married
100828**,A,54,35546,M,W,Business owner,1,1,Married
100829**,C,42,9329,M,Y,IT,1,1,Single
100830**,C,36,8520,F,W,HR,0,1,Single
100831**,C,32,12858,F,W,Accountant,0,1,Married
100832**,C,21,8002,F,W,Accountant,0,1,Married
100833**,D,28,3069,M,W,Teacher,1,1,Single
100834**,C,40,8615,F,W,IT,0,1,Single
100835**,E,28,0,F,W,Unemployed,0,0,Married
100836**,C,17,0,M,Y,Student,0,0,Single
100837**,D,34,3224,F,W,Engineer,0,1,Single
100838**,C,13,0,F,W,Student,0,0,Single
100839**,C,26,9284,F,W,Engineer,0,0,Married
100840**,B,39,18398,F,Y,Business owner,0,1,Single
100841**,E,52,0,M,W,Unemployed,0,0,Single
100842**,C,31,7583,F,Y,Business owner,0,1,Married
100843**,D,56,2502,F,Y,Teacher,0,0,Single
100844**,D,46,2695,F,W,Accountant,1,0,Married
100845**,C,30,8561,F,W,HR,0,1,Married
100846**,C,43,12828,M,Y,IT,0,0,Single
100847**,D,37,3145,M,W,Marketing,0,1,Married
100848**,A,58,25277,F,W,Business owner,0,1,Married
100849**,C,39,8427,F,W,Accountant,0,1,Single
100850**,C,53,9034,M,W,IT,1,1,Married
100851**,D,5,0,F,W,Student,0,0,Single
100852**,C,25,8807,F,W,Teacher,0,1,Single
100853**,C,43,6712,F,W,HR,0,1,Single
100854**,C,34,10618,F,W,Business owner,0,1,Single
100855**,D,60,2885,F,Y,Teacher,0,0,Single
100856**,E,49,0,F,W,Unemployed,0,0,Single
100857**,D,10,0,F,W,Student,0,0,Single
100858**,E,47,0,M,W,Unemployed,0,0,Married
100859**,E,76,0,M,W,Retired,0,0,Single
100860**,C,31,5498,M,Y,Business owner,0,1,Married
100861**,D,64,3038,F,W,Marketing,0,1,Married
100862**,D,43,2615,F,W,HR,0,0,Married
100863**,D,18,0,F,W,Engineer,0,0,Single
100864**,E,71,0,M,W,Unemployed,0,0,Single
100865**,D,27,3082,F,W,Business owner,0,1,Married
100866**,B,39,14944,M,W,Lawyer,0,1,Div
100867**,E,79,0,F,W,Retired,0,0,Single
100868**,C,26,14442,F,W,Lawyer,0,1,Married
100869**,C,37,8347,M,W,HR,0,1,Single
100870**,A,49,14353,M,Z,Accountant,1,1,Married
100871**,B,52,10293,F,W,Business owner,0,1,Married
100872**,C,25,12405,M,W,Engineer,1,1,Single
100873**,C,15,0,M,Y,Student,0,0,Single
100874**,E,32,0,M,W,Unemployed,0,0,Single
100875**,C,25,12450,M,Y,Accountant,0,1,Married
100876**,C,37,10811,F,Y,Business owner,1,1,Div
100877**,D,62,2590,M,W,Lawyer,0,0,Single
100878**,B,60,14899,F,W,Accountant,0,1,Married
100879**,D,23,4414,F,W,HR,0,1,Single
100880**,C,28,21189,M,Y,Engineer,1,1,Married
100881**,B,66,20022,M,Z,Business owner,0,1,Married
100882**,C,15,0,F,Y,Student,0,0,Single
100883**,D,79,2757,M,W,Retired,1,0,Single
100884**,C,32,9017,F,W,Business owner,1,1,Married
100885**,D,48,4150,F,W,HR,1,0,Single
100886**,D,46,3831,F,Y,HR,0,0,Married
100887**,C,12,0,F,W,Student,0,0,Single
100888**,A,52,34741,F,W,Accountant,0,1,Married
100889**,E,59,0,F,W,Unemployed,0,0,Div
100890**,C,36,10986,M,W,Doctor,0,1,Single
100891**,E,65,0,F,W,Unemployed,0,0,Married
100892**,B,29,15825,F,W,Business owner,0,1,Single
100893**,E,72,0,F,W,Home maker,0,0,Married
100894**,C,37,11737,F,W,Business owner,0,0,Married
100895**,E,34,0,F,Y,Unemployed,0,0,Single
100896**,C,32,12116,M,W,Accountant,0,1,Married
100897**,D,51,2820,F,W,Engineer,0,0,Married
100898**,D,39,3807,M,W,IT,0,1,Married
100899**,C,52,6521,M,W,HR,0,1,Married
100900**,E,53,0,M,W,Unemployed,0,0,Married
100901**,D,21,2665,M,W,Marketing,0,0,Married
100902**,B,63,21536,F,Z,Business owner,0,1,Div
100903**,C,35,14233,F,W,Engineer,0,1,Married
100904**,D,16,0,M,W,Student,0,0,Single
100905**,D,23,3203,M,W,HR,0,1,Married
100906**,B,61,13883,M,W,Business owner,1,1,Married
100907**,C,18,0,M,Y,IT,0,0,Single
100908**,D,24,2621,M,Y,Accountant,0,0,Single
100909**,D,28,2412,F,Y,HR,0,0,Div
100910**,C,33,8458,M,Y,IT,0,1,Div
100911**,C,22,8500,F,W,HR,0,1,Div
100912**,B,57,14705,F,W,Lawyer,0,1,Married
100913**,C,28,9949,F,W,IT,0,1,Married
100914**,A,56,28099,M,X,Engineer,0,1,Married
100915**,A,46,50072,F,Y,Business owner,0,1,Married
100916**,C,38,8941,F,W,Business owner,0,1,Married
100917**,C,22,7329,M,Y,Teacher,0,1,Married
100918**,C,26,8053,M,W,Accountant,0,1,Single
100919**,C,33,8149,M,Y,Teacher,0,1,Married
100920**,C,23,8145,F,Y,IT,0,1,Married
100921**,C,34,6445,F,Y,Engineer,0,0,Married
100922**,C,26,6217,F,Y,Teacher,1,1,Married
100923**,D,17,0,M,W,Student,0,0,Single
100924**,C,42,8182,F,W,Marketing,0,1,Married
100925**,D,63,2688,M,W,Teacher,0,0,Married
100926**,D,54,5224,M,Y,Accountant,0,1,Married
100927**,B,61,12313,F,Y,Business owner,1,1,Married
100928**,C,15,0,F,W,Student,0,0,Single
100929**,D,36,2079,M,W,IT,0,0,Married
100930**,D,71,2755,M,Y,Doctor,0,0,Married
100931**,C,20,6850,M,W,Teacher,0,1,Married
100932**,C,12,0,M,W,Student,0,0,Single
100933**,C,59,10325,F,W,Engineer,0,1,Married
100934**,E,24,0,F,W,Unemployed,0,0,Married
100935**,D,61,2756,M,W,Business owner,1,0,Single
100936**,D,46,2087,F,W,Engineer,0,0,Div
100937**,C,35,10196,M,Y,IT,1,1,Div
100938**,E,61,0,F,W,Home maker,0,0,Married
100939**,D,35,2489,M,Y,Lawyer,1,0,Married
100940**,D,9,0,F,Y,Student,0,0,Single
100941**,D,59,3068,F,Y,HR,0,1,Married
100942**,D,25,3068,F,W,Marketing,0,1,Married
100943**,C,35,9230,M,W,Teacher,0,0,Married
100944**,C,19,0,M,W,Unemployed,0,0,Single
100945**,C,28,6376,M,W,Marketing,0,1,Married
100946**,D,29,3224,F,W,HR,0,1,Single
100947**,C,27,9042,M,W,Engineer,0,1,Married
100948**,D,61,2635,F,W,Accountant,1,0,Single
100949**,D,76,4418,F,W,Retired,0,0,Married
100950**,D,16,0,M,W,Student,0,0,Single
100951**,C,19,0,F,W,Unemployed,0,0,Single
100952**,B,55,15844,M,Y,Accountant,0,1,Div
100953**,C,31,6971,M,W,Teacher,0,1,Married
100954**,A,54,43086,M,Q,Doctor,0,1,Married
100955**,C,28,8526,F,W,Business owner,1,1,Single
100956**,D,79,3372,F,W,Retired,0,1,Single
100957**,C,23,5538,M,W,Teacher,0,1,Married
100958**,D,32,2364,M,W,IT,0,0,Div
100959**,E,84,0,F,W,Retired,0,0,Married
100960**,B,45,17350,M,Z,Business owner,0,1,Single
100961**,C,38,6652,M,W,Doctor,0,1,Married
100962**,D,42,2377,F,Y,Accountant,0,0,Div
100963**,E,43,0,M,Y,Unemployed,0,0,Single
100964**,B,51,20369,F,W,IT,0,1,Single
100965**,C,36,10161,F,W,Business owner,0,1,Married
100966**,B,46,15964,F,Z,Engineer,0,1,Div
100967**,D,17,0,F,Y,Student,0,0,Single
100968**,C,17,0,M,W,Student,0,0,Single
100969**,D,43,3555,F,Y,Business owner,0,1,Married
100970**,D,25,2593,F,W,Business owner,1,0,Single
100971**,C,35,6470,M,W,Engineer,1,1,Married
100972**,D,71,3708,M,Y,Teacher,0,1,Married
100973**,C,28,8199,M,Y,Teacher,0,1,Married
100974**,A,58,24225,F,Q,Lawyer,1,1,Married
100975**,D,29,2616,F,W,Engineer,0,0,Married
100976**,B,54,18137,M,Y,Business owner,1,1,Married
100977**,D,66,3718,F,W,Accountant,0,1,Married
100978**,E,76,0,M,W,Retired,0,0,Div
100979**,A,56,47649,M,X,Accountant,0,1,Married
100980**,B,51,21105,M,W,Business owner,0,1,Married
100981**,C,42,14264,F,W,Lawyer,1,1,Div
100982**,C,27,9463,M,Y,Teacher,1,1,Married
100983**,D,26,3451,M,W,Lawyer,0,1,Div
100984**,D,6,0,F,W,Student,0,0,Single
100985**,D,58,2628,M,W,Business owner,1,0,Single
100986**,C,26,7456,F,W,Engineer,1,1,Married
100987**,D,41,2243,M,W,Lawyer,0,0,Div
100988**,B,54,31632,F,W,IT,1,1,Div
100989**,D,18,0,M,W,IT,0,0,Single
100990**,D,26,2832,F,Y,Engineer,0,0,Single
100991**,C,46,15365,M,Y,Business owner,0,1,Married
100992**,C,16,0,M,W,Student,0,0,Single
100993**,E,63,0,M,W,Unemployed,0,0,Married
100994**,E,43,0,F,Y,Home maker,0,0,Married
100995**,A,50,19258,F,X,Business owner,1,0,Married
100996**,B,49,25914,M,W,Engineer,1,1,Married
100997**,D,29,4192,F,W,IT,0,1,Married
100998**,D,10,0,M,W,Student,0,0,Single
100999**,C,29,16541,M,W,IT,0,1,Married
101000**,D,42,2965,M,W,Doctor,0,0,Married
101001**,C,25,9682,F,W,Marketing,1,1,Div
101002**,C,24,8928,M,W,Accountant,0,0,Married
101003**,D,30,3158,M,Y,Accountant,0,1,Married
101004**,C,32,7491,M,W,Engineer,0,1,Single
101005**,D,48,3058,F,Y,IT,1,1,Married
101006**,D,41,3825,M,Y,Lawyer,0,1,Single
101007**,C,28,9512,M,Y,Teacher,0,1,Married
101008**,C,19,0,M,W,Unemployed,0,0,Single
101009**,C,35,11384,F,W,Business owner,0,0,Single
101010**,B,44,14286,M,Y,Doctor,0,1,Married
101011**,C,29,8396,M,W,Engineer,1,1,Married
101012**,A,56,43042,M,X,Doctor,0,1,Married
101013**,C,23,10205,M,Y,Engineer,0,1,Div
101014**,B,60,18657,F,W,Business owner,0,1,Married
101015**,C,37,9367,F,W,HR,0,1,Married
101016**,C,28,7705,F,Y,Engineer,0,1,Married
101017**,D,56,3241,M,W,Accountant,0,1,Married
101018**,A,50,43649,M,X,Lawyer,0,1,Married
101019**,B,53,18755,M,W,Accountant,1,0,Married
101020**,B,39,27334,M,W,IT,1,1,Married
101021**,C,32,7941,M,W,Engineer,0,1,Married
101022**,C,45,13156,F,W,IT,0,1,Married
101023**,C,34,13608,F,Y,Lawyer,0,1,Married
101024**,D,41,2659,F,Y,Accountant,0,0,Married
101025**,D,41,3011,M,Y,Business owner,1,1,Married
101026**,D,66,2244,M,W,Marketing,0,0,Married
101027**,E,66,0,M,W,Unemployed,0,0,Married
101028**,D,3,0,M,W,Student,0,0,Single
101029**,D,76,2642,F,W,Retired,0,0,Married
101030**,B,41,13397,M,W,Business owner,1,1,Married
101031**,C,12,0,M,W,Student,0,0,Single
101032**,C,53,9080,F,W,Teacher,0,1,Married
101033**,E,38,0,M,Y,Unemployed,0,0,Single
